Dataset,Path,Country,Country ISO Code,Topic,Subtopic,Indicator,Description,Source,Uri,Year,Month,Unit,Date,Value
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,1993,1,ton CO2/cap,1993-01-01,20.09046
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,1994,1,ton CO2/cap,1994-01-01,20.1991
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,1995,1,ton CO2/cap,1995-01-01,20.17237
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,1996,1,ton CO2/cap,1996-01-01,20.48513
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,1997,1,ton CO2/cap,1997-01-01,20.87362
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,1998,1,ton CO2/cap,1998-01-01,20.66684
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,1999,1,ton CO2/cap,1999-01-01,20.48995
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2000,1,ton CO2/cap,2000-01-01,20.98479
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2001,1,ton CO2/cap,2001-01-01,20.57228
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2002,1,ton CO2/cap,2002-01-01,20.10599
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2003,1,ton CO2/cap,2003-01-01,20.19281
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2004,1,ton CO2/cap,2004-01-01,20.3028
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2005,1,ton CO2/cap,2005-01-01,20.15543
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2006,1,ton CO2/cap,2006-01-01,19.61931
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2007,1,ton CO2/cap,2007-01-01,19.73416
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2008,1,ton CO2/cap,2008-01-01,18.93019
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2009,1,ton CO2/cap,2009-01-01,17.39789
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2010,1,ton CO2/cap,2010-01-01,18.03921
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2011,1,ton CO2/cap,2011-01-01,17.48562
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2012,1,ton CO2/cap,2012-01-01,16.79876
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2013,1,ton CO2/cap,2013-01-01,16.91412
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2014,1,ton CO2/cap,2014-01-01,17.03695
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2015,1,ton CO2/cap,2015-01-01,16.40665
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2016,1,ton CO2/cap,2016-01-01,15.99288
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2017,1,ton CO2/cap,2017-01-01,15.66574
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2018,1,ton CO2/cap,2018-01-01,16.04736
EDGARED2019,location=US;indicator=KN.F2;type=All;Frequency=A,United States of America,US,Environment,,CO2 emissions per capita,"Carbon dioxide emissions are those stemming from the burning of fossil fuels and the manufacture of cement. They include carbon dioxide produced during consumption of solid, liquid, and gas fuels and gas flaring.",EDGAR,https://knoema.com/atlas/United-States-of-America/CO2-emissions-per-capita,2019,1,ton CO2/cap,2019-01-01,15.5192
